Episode,Snake 1 Reward,Snake 2 Reward
1,-425.0,90.0
2,815.0,648.3333333333334
3,43.333333333333336,236.25
4,-136.25,45.0
5,-13.0,88.33333333333333
6,-2.5,68.57142857142857
7,48.57142857142857,116.875
8,1.875,43.888888888888886
9,-51.666666666666664,51.5
10,-28.0,28.636363636363637
11,14.545454545454545,35.0
12,28.333333333333332,117.6923076923077
13,-39.23076923076923,10.714285714285714
14,-36.785714285714285,-23.666666666666668
15,-35.0,15.3125
16,23.75,36.470588235294116
17,-30.0,29.72222222222222
18,-27.77777777777778,-0.2631578947368421
19,-9.210526315789474,48.0
20,-25.0,2.380952380952381
21,11.666666666666666,5.909090909090909
22,-9.318181818181818,-8.91304347826087
23,-8.91304347826087,14.375
24,-11.041666666666666,-4.4
25,-20.2,7.6923076923076925
26,-19.423076923076923,3.7037037037037037
27,-16.85185185185185,6.964285714285714
28,-19.107142857142858,13.793103448275861
29,-19.482758620689655,23.0
30,-13.333333333333334,8.064516129032258
31,10.96774193548387,12.1875
32,-3.28125,10.151515151515152
33,-7.7272727272727275,10.294117647058824
34,-14.852941176470589,-12.857142857142858
35,-10.142857142857142,6.944444444444445
36,-8.333333333333334,19.864864864864863
37,-13.91891891891892,3.8157894736842106
38,-5.2631578947368425,15.76923076923077
39,-13.461538461538462,11.125
40,-23.75,1.2195121951219512
41,-4.146341463414634,21.666666666666668
42,-9.761904761904763,2.2093023255813953
43,-9.883720930232558,10.113636363636363
44,-7.045454545454546,19.555555555555557
45,-5.0,11.847826086956522
46,-7.065217391304348,8.085106382978724
47,-10.957446808510639,3.0208333333333335
48,-10.416666666666666,-0.10204081632653061
49,-1.530612244897959,17.9
50,-15.2,0.39215686274509803
51,-5.882352941176471,12.01923076923077
52,-7.788461538461538,9.81132075471698
53,-9.90566037735849,2.5
54,-8.24074074074074,-3.0
55,-7.909090909090909,8.75
56,-6.160714285714286,11.140350877192983
57,-0.7017543859649122,7.586206896551724
58,-8.10344827586207,15.169491525423728
59,-8.898305084745763,5.75
60,-12.583333333333334,10.901639344262295
61,-2.1311475409836067,1.3709677419354838
62,-8.14516129032258,1.5873015873015872
63,-7.936507936507937,-0.078125
64,-6.796875,7.384615384615385
65,2.076923076923077,9.393939393939394
66,-7.651515151515151,0.6716417910447762
67,-0.5223880597014925,13.897058823529411
68,-7.426470588235294,1.4492753623188406
69,-8.768115942028986,5.642857142857143
70,-8.214285714285714,8.169014084507042
71,-5.0,19.23611111111111
72,-6.944444444444445,0.684931506849315
73,-5.616438356164384,8.58108108108108
74,-11.95945945945946,6.533333333333333
75,-11.333333333333334,0.5263157894736842
76,4.0131578947368425,6.623376623376624
77,-5.51948051948052,5.705128205128205
78,-1.4743589743589745,11.772151898734178
79,1.0759493670886076,9.875
80,0.125,12.901234567901234
81,-1.1728395061728396,7.439024390243903
82,-2.073170731707317,13.072289156626505
83,-6.626506024096385,6.428571428571429
84,-6.071428571428571,1.7647058823529411
85,-6.0,8.023255813953488
86,-2.558139534883721,2.2988505747126435
87,-1.264367816091954,4.545454545454546
88,-1.7045454545454546,0.5617977528089888
89,-5.280898876404494,0.2222222222222222
90,-5.833333333333333,2.087912087912088
91,-0.21978021978021978,16.41304347826087
92,-2.880434782608696,5.913978494623656
93,-5.698924731182796,8.882978723404255
94,-7.5,2.526315789473684
95,-2.1578947368421053,3.3333333333333335
96,-5.46875,2.422680412371134
97,-5.360824742268041,8.061224489795919
98,-5.561224489795919,4.848484848484849
99,-5.05050505050505,0.95
100,-1.05,10.297029702970297
101,-5.099009900990099,-3.480392156862745
102,5.4411764705882355,3.203883495145631
103,-5.29126213592233,3.2211538461538463
104,-4.855769230769231,0.9523809523809523
105,-5.0476190476190474,2.169811320754717
106,-5.0,2.2429906542056073
107,-4.813084112149533,0.8333333333333334
108,-4.722222222222222,0.7798165137614679
109,0.45871559633027525,6.2272727272727275
110,-1.6818181818181819,7.072072072072072
111,-7.252252252252252,2.232142857142857
112,-0.7142857142857143,1.592920353982301
113,2.3893805309734515,12.412280701754385
114,2.93859649122807,9.521739130434783
115,-4.869565217391305,4.181034482758621
116,-1.9396551724137931,8.717948717948717
117,-4.401709401709402,-3.4745762711864407
118,-4.237288135593221,0.42016806722689076
119,-4.07563025210084,0.3333333333333333
120,-4.291666666666667,1.6528925619834711
121,-4.297520661157025,2.418032786885246
122,-4.262295081967213,1.5853658536585367
123,-4.105691056910569,0.24193548387096775
124,-4.314516129032258,2.32
125,-0.84,6.825396825396825
126,-2.9761904761904763,8.149606299212598
127,-4.05511811023622,1.1328125
128,-5.8984375,2.248062015503876
129,-7.015503875968992,1.5
130,-6.538461538461538,1.1450381679389312
131,1.4122137404580153,1.7803030303030303
132,-3.8257575757575757,1.0902255639097744
133,-0.22556390977443608,6.268656716417911
134,-1.9402985074626866,1.4074074074074074
135,-4.296296296296297,6.911764705882353
136,0.625,1.3868613138686132
137,-3.0291970802919708,2.1739130434782608
138,-2.427536231884058,4.244604316546763
139,3.884892086330935,7.857142857142857
140,-3.857142857142857,3.5106382978723403
141,-3.4397163120567376,3.0985915492957745
142,-3.063380281690141,4.125874125874126
143,-3.8811188811188813,3.7847222222222223
144,0.7638888888888888,3.3793103448275863
145,-3.7586206896551726,3.047945205479452
146,-3.767123287671233,3.2993197278911564
147,-2.0408163265306123,5.27027027027027
148,-3.3783783783783785,0.33557046979865773
149,1.9798657718120805,-2.1
150,-0.7,3.3112582781456954
151,-3.3112582781456954,0.32894736842105265
152,-3.3223684210526314,0.6535947712418301
153,0.8823529411764706,0.9415584415584416
154,-1.4285714285714286,2.4193548387096775
155,-3.2903225806451615,0.6089743589743589
156,-3.3653846153846154,2.5477707006369426
157,-2.8343949044585988,3.3860759493670884
158,-3.1962025316455698,-0.06289308176100629
159,-6.320754716981132,-0.03125
160,-1.46875,7.577639751552795
161,-3.260869565217391,1.7901234567901234
162,-4.197530864197531,6.288343558282208
163,3.496932515337423,9.634146341463415
164,-3.048780487804878,0.30303030303030304
165,-1.2727272727272727,5.301204819277109
166,-2.9518072289156625,2.934131736526946
167,-2.964071856287425,3.8095238095238093
168,-1.3988095238095237,4.0828402366863905
169,-3.106508875739645,2.0294117647058822
170,-3.264705882352941,3.1871345029239766
171,-2.7777777777777777,2.296511627906977
172,-0.9302325581395349,3.1502890173410405
173,-5.809248554913295,0.28735632183908044
174,-2.7011494252873565,4.228571428571429
175,-2.914285714285714,-0.7386363636363636
176,-1.4772727272727273,5.254237288135593
177,-0.96045197740113,2.668539325842697
178,-0.056179775280898875,6.592178770949721
179,-0.41899441340782123,-1.7222222222222223
180,-1.7777777777777777,1.574585635359116
181,-2.8729281767955803,1.620879120879121
182,-1.3736263736263736,4.590163934426229
183,-3.087431693989071,-0.6793478260869565
184,3.885869565217391,10.64864864864865
185,-2.891891891891892,2.6344086021505375
186,-2.39247311827957,-0.053475935828877004
187,-2.914438502673797,2.021276595744681
188,-0.6117021276595744,4.867724867724868
189,-0.07936507936507936,2.0789473684210527
190,-4.5,0.7591623036649214
191,0.5497382198952879,1.9010416666666667
192,-2.4479166666666665,1.5025906735751295
193,-2.6424870466321244,0.7731958762886598
194,-2.7061855670103094,1.5384615384615385
195,0.23076923076923078,5.9438775510204085
196,-2.704081632653061,1.218274111675127
197,2.1319796954314723,7.626262626262626
198,0.6565656565656566,7.4623115577889445
199,-2.5376884422110555,0.5
200,-2.5,-0.024875621890547265
201,-2.08955223880597,1.1386138613861385
202,-2.5495049504950495,0.1724137931034483
203,-2.5369458128078817,0.7107843137254902
204,-0.49019607843137253,5.585365853658536
205,0.5365853658536586,7.063106796116505
206,-2.5728155339805827,-0.7729468599033816
207,-2.463768115942029,0.7211538461538461
208,-1.8269230769230769,1.6028708133971292
209,-2.2966507177033493,1.8571428571428572
210,-1.1428571428571428,1.1374407582938388
211,1.2559241706161137,6.34433962264151
212,-2.4292452830188678,0.9389671361502347
213,-1.807511737089202,2.7803738317757007
214,-2.4299065420560746,1.1162790697674418
215,0.32558139534883723,4.305555555555555
216,-1.9212962962962963,1.5898617511520738
217,0.391705069124424,3.876146788990826
218,-2.408256880733945,3.835616438356164
219,-1.5981735159817352,3.3636363636363638
220,-0.6136363636363636,3.32579185520362
221,-2.262443438914027,0.22522522522522523
222,-0.5180180180180181,2.4439461883408073
223,-2.085201793721973,1.3169642857142858
224,-0.5133928571428571,4.822222222222222
225,-0.7333333333333333,4.977876106194691
226,-1.1504424778761062,1.960352422907489
227,-2.0704845814977975,1.0526315789473684
228,-2.324561403508772,1.5283842794759825
229,-1.1135371179039302,3.869565217391304
230,2.4565217391304346,8.441558441558442
231,-1.8398268398268398,2.1120689655172415
232,-1.7887931034482758,3.9914163090128754
233,-0.6008583690987125,5.662393162393163
234,-1.9871794871794872,0.8297872340425532
235,-0.7446808510638298,2.4788135593220337
236,-4.258474576271187,0.2109704641350211
237,1.6244725738396624,7.079831932773109
238,-2.1218487394957983,0.41841004184100417
239,0.9623430962343096,5.25
240,-2.1875,0.975103734439834
241,-0.2697095435684647,2.458677685950413
242,-2.0661157024793386,0.205761316872428
243,0.7613168724279835,2.7459016393442623
244,-1.1065573770491803,1.7346938775510203
245,-0.08163265306122448,2.2764227642276422
246,0.04065040650406504,3.1578947368421053
247,-0.06072874493927125,2.7016129032258065
248,-1.6330645161290323,0.9839357429718876
249,-2.0080321285140563,0.2
250,-1.4,4.8804780876494025
251,-2.051792828685259,0.1388888888888889
252,-0.7738095238095238,2.8853754940711465
253,-1.007905138339921,3.6811023622047245
254,-2.204724409448819,2.7254901960784315
255,-2.2549019607843137,2.2265625
256,-2.08984375,1.3424124513618676
257,-2.0428015564202333,1.124031007751938
258,-2.1511627906976742,-0.46332046332046334
259,-0.637065637065637,2.2884615384615383
260,0.46153846153846156,3.3333333333333335
261,-1.4559386973180077,1.3931297709923665
262,-0.5152671755725191,3.1749049429657794
263,-1.9961977186311788,0.7196969696969697
264,-0.7196969696969697,4.188679245283019
265,-2.0943396226415096,2.424812030075188
266,2.255639097744361,5.823970037453184
267,1.404494382022472,3.824626865671642
268,0.07462686567164178,3.475836431226766
269,-3.8104089219330857,0.9259259259259259
270,1.3148148148148149,2.4354243542435423
271,-0.940959409594096,0.8455882352941176
272,-1.8933823529411764,0.7326007326007326
273,-1.7582417582417582,1.0218978102189782
274,-1.77007299270073,-0.21818181818181817
275,-1.8909090909090909,0.8695652173913043
276,1.7572463768115942,3.6462093862815883
277,0.37906137184115524,2.9136690647482015
278,-2.3920863309352516,4.086021505376344
279,-0.07168458781362007,-1.3392857142857142
280,-1.8035714285714286,0.35587188612099646
281,-0.5693950177935944,2.1631205673758864
282,-2.021276595744681,2.385159010600707
283,-0.901060070671378,2.7464788732394365
284,-1.8485915492957747,1.2105263157894737
285,1.8596491228070176,-1.4685314685314685
286,-0.5944055944055944,2.0905923344947737
287,4.094076655052265,8.819444444444445
288,1.0243055555555556,2.889273356401384
289,-0.8996539792387543,1.3793103448275863
290,-0.7758620689655172,2.5257731958762886
291,-3.4536082474226806,0.17123287671232876
292,-0.821917808219178,2.3378839590443685
293,-1.7406143344709897,0.5102040816326531
294,-3.078231292517007,0.847457627118644
295,0.23728813559322035,2.6182432432432434
296,-2.820945945945946,1.2962962962962963
297,-1.2962962962962963,1.0402684563758389
298,-1.761744966442953,0.8193979933110368
299,-1.3377926421404682,1.9333333333333333
